Date,Title,Artist,Rank,Is_New,Image,Peak_Posistion,Last_Position,Weeks
2016-01-02,Hello,Adele,1,False,,1,1,8
2016-01-02,Sorry,Justin Bieber,2,False,,2,2,8
2016-01-02,Hotline Bling,Drake,3,False,,2,3,20
2016-01-02,Love Yourself,Justin Bieber,4,False,,4,5,5
2016-01-02,What Do You Mean?,Justin Bieber,5,False,,1,4,16
2016-01-02,Same Old Love,Selena Gomez,6,False,,6,9,14
2016-01-02,The Hills,The Weeknd,7,False,,1,6,30
2016-01-02,Here,Alessia Cara,8,False,,8,8,20
2016-01-02,Stitches,Shawn Mendes,9,False,,4,7,30
2016-01-02,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,10,False,,8,10,24
2016-01-02,679,Fetty Wap Featuring Remy Boyz,11,False,,4,11,25
2016-01-02,In The Night,The Weeknd,12,False,,12,19,6
2016-01-02,Jumpman,Drake & Future,13,False,,12,14,13
2016-01-02,On My Mind,Ellie Goulding,14,False,,13,13,13
2016-01-02,Can't Feel My Face,The Weeknd,15,False,,1,15,28
2016-01-02,Antidote,Travis Scott,16,False,,16,16,15
2016-01-02,Ex's & Oh's,Elle King,17,False,,10,12,24
2016-01-02,All I Want For Christmas Is You,Mariah Carey,18,False,,18,22,13
2016-01-02,Stressed Out,twenty one pilots,19,False,,19,28,13
2016-01-02,Don't,Bryson Tiller,20,False,,20,20,12
2016-01-02,Die A Happy Man,Thomas Rhett,21,False,,21,25,13
2016-01-02,White Iverson,Post Malone,22,False,,22,23,15
2016-01-02,Wildest Dreams,Taylor Swift,23,False,,5,18,17
2016-01-02,Mary Did You Know,Jordan Smith,24,True,,24,0,1
2016-01-02,Lean On,Major Lazer & DJ Snake Featuring MO,25,False,,4,17,37
2016-01-02,Roses,The Chainsmokers Featuring Rozes,26,False,,26,29,9
2016-01-02,Watch Me,Silento,27,False,,3,26,43
2016-01-02,Say It,Tory Lanez,28,False,,28,30,9
2016-01-02,Burning House,Cam,29,False,,29,47,23
2016-01-02,Confident,Demi Lovato,30,False,,21,31,11
2016-01-02,Trap Queen,Fetty Wap,31,False,,2,27,48
2016-01-02,Perfect,One Direction,32,False,,10,32,9
2016-01-02,Focus,Ariana Grande,33,False,,7,24,7
2016-01-02,Break Up In A Small Town,Sam Hunt,34,False,,32,34,11
2016-01-02,Where Ya At,Future Featuring Drake,35,False,,28,35,22
2016-01-02,No Role Modelz,J. Cole,36,False,,36,37,18
2016-01-02,Locked Away,R. City Featuring Adam Levine,37,False,,6,33,22
2016-01-02,Rockin' Around The Christmas Tree,Brenda Lee,38,False,,14,44,14
2016-01-02,Where Are U Now,Skrillex & Diplo With Justin Bieber,39,False,,8,38,42
2016-01-02,"Me, Myself & I",G-Eazy x Bebe Rexha,40,False,,36,36,7
2016-01-02,Hide Away,Daya,41,False,,41,48,13
2016-01-02,See You Again,Wiz Khalifa Featuring Charlie Puth,42,False,,1,41,41
2016-01-02,Good For You,Selena Gomez Featuring A$AP Rocky,43,False,,5,40,26
2016-01-02,Adventure Of A Lifetime,Coldplay,44,False,,39,39,6
2016-01-02,Again,Fetty Wap,45,False,,33,42,19
2016-01-02,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,46,False,,46,52,5
2016-01-02,Cake By The Ocean,DNCE,47,False,,47,63,9
2016-01-02,Exchange,Bryson Tiller,48,False,,48,53,8
2016-01-02,Cheerleader,OMI,49,False,,1,43,35
2016-01-02,Drag Me Down,One Direction,50,False,,3,46,20
2016-01-02,My House,Flo Rida,51,False,,51,55,6
2016-01-02,Hit The Quan,iLoveMemphis,52,False,,15,45,18
2016-01-02,Back Up,DeJ Loaf Featuring Big Sean,53,False,,47,49,11
2016-01-02,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,54,False,,22,57,6
2016-01-02,When We Were Young,Adele,55,False,,22,78,4
2016-01-02,Burning House,Emily Ann Roberts,56,True,,56,0,1
2016-01-02,Down In The DM,Yo Gotti Featuring Nicki Minaj,57,False,,57,68,3
2016-01-02,Stay A Little Longer,Brothers Osborne,58,False,,58,59,11
2016-01-02,I'll Show You,Justin Bieber,59,False,,19,51,7
2016-01-02,One Call Away,Charlie Puth,60,False,,60,75,3
2016-01-02,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,61,False,,61,67,4
2016-01-02,Hands To Myself,Selena Gomez,62,False,,62,77,2
2016-01-02,Gonna,Blake Shelton,63,False,,54,54,14
2016-01-02,Back To Sleep,Chris Brown,64,True,,64,0,1
2016-01-02,The Fix,Nelly Featuring Jeremih,65,False,,62,62,12
2016-01-02,Gonna Know We Were Here,Jason Aldean,66,False,,62,65,10
2016-01-02,Used To Love You,Gwen Stefani,67,False,,52,56,5
2016-01-02,Do It Like Me,DLOW,68,False,,45,60,6
2016-01-02,You Should Be Here,Cole Swindell,69,True,,69,0,1
2016-01-02,Big Rings,Drake & Future,70,False,,52,64,13
2016-01-02,I Got The Boy,Jana Kramer,71,False,,71,71,10
2016-01-02,Climb Every Mountain,Jordan Smith,72,True,,72,0,1
2016-01-02,I Love This Life,LOCASH,73,False,,73,74,8
2016-01-02,Back To Back,Drake,74,False,,21,66,20
2016-01-02,Lay It All On Me,Rudimental Featuring Ed Sheeran,75,False,,48,58,11
2016-01-02,Top Of The World,Tim McGraw,76,False,,73,73,10
2016-01-02,Stand By You,Rachel Platten,77,False,,61,61,5
2016-01-02,Best Friend,Young Thug,78,False,,72,72,4
2016-01-02,Irresistible,Fall Out Boy,79,False,,77,84,5
2016-01-02,New Americana,Halsey,80,False,,80,82,12
2016-01-02,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,81,False,,71,87,8
2016-01-02,The Feeling,Justin Bieber Featuring Halsey,82,False,,31,70,5
2016-01-02,Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,83,False,,63,81,14
2016-01-02,Come Get Her,Rae Sremmurd,84,False,,56,79,14
2016-01-02,Nothin' Like You,Dan + Shay,85,False,,51,69,19
2016-01-02,Good To Be Alive (Hallelujah),Andy Grammer,86,True,,86,0,1
2016-01-02,Dibs,Kelsea Ballerini,87,False,,86,86,7
2016-01-02,Strip It Down,Luke Bryan,88,False,,30,80,20
2016-01-02,Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",89,False,,12,76,17
2016-01-02,God Only Knows,Jordan Smith & Adam Levine,90,True,,90,0,1
2016-01-02,Backroad Song,Granger Smith,91,False,,91,93,2
2016-01-02,Dessert,Dawin,92,False,,89,89,2
2016-01-02,Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign,93,False,,84,92,7
2016-01-02,Right Hand,Drake,94,False,,58,88,14
2016-01-02,Sorry Not Sorry,Bryson Tiller,95,True,,95,0,1
2016-01-02,Beautiful Drug,Zac Brown Band,96,False,,95,100,4
2016-01-02,Smoke Break,Carrie Underwood,97,False,,43,83,17
2016-01-02,Hollow,Tori Kelly,98,True,,98,0,1
2016-01-02,Somebody To Love,Jordan Smith,99,False,,21,21,2
2016-01-02,Purpose,Justin Bieber,100,False,,43,85,5
2016-01-09,Hello,Adele,1,False,,1,1,9
2016-01-09,Sorry,Justin Bieber,2,False,,2,2,9
2016-01-09,Love Yourself,Justin Bieber,3,False,,3,4,6
2016-01-09,Hotline Bling,Drake,4,False,,2,3,21
2016-01-09,What Do You Mean?,Justin Bieber,5,False,,1,5,17
2016-01-09,Same Old Love,Selena Gomez,6,False,,6,6,15
2016-01-09,Here,Alessia Cara,7,False,,7,8,21
2016-01-09,Stitches,Shawn Mendes,8,False,,4,9,31
2016-01-09,The Hills,The Weeknd,9,False,,1,7,31
2016-01-09,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,10,False,,8,10,25
2016-01-09,All I Want For Christmas Is You,Mariah Carey,11,False,,11,18,14
2016-01-09,Jumpman,Drake & Future,12,False,,12,13,14
2016-01-09,Stressed Out,twenty one pilots,13,False,,13,19,14
2016-01-09,679,Fetty Wap Featuring Remy Boyz,14,False,,4,11,26
2016-01-09,In The Night,The Weeknd,15,False,,12,12,7
2016-01-09,Antidote,Travis Scott,16,False,,16,16,16
2016-01-09,On My Mind,Ellie Goulding,17,False,,13,14,14
2016-01-09,Don't,Bryson Tiller,18,False,,18,20,13
2016-01-09,Watch Me,Silento,19,False,,3,27,44
2016-01-09,Roses,The Chainsmokers Featuring Rozes,20,False,,20,26,10
2016-01-09,Can't Feel My Face,The Weeknd,21,False,,1,15,29
2016-01-09,Wildest Dreams,Taylor Swift,22,False,,5,23,18
2016-01-09,Ex's & Oh's,Elle King,23,False,,10,17,25
2016-01-09,White Iverson,Post Malone,24,False,,22,22,16
2016-01-09,Die A Happy Man,Thomas Rhett,25,False,,21,21,14
2016-01-09,Say It,Tory Lanez,26,False,,26,28,10
2016-01-09,Confident,Demi Lovato,27,False,,21,30,12
2016-01-09,Lean On,Major Lazer & DJ Snake Featuring MO,28,False,,4,25,38
2016-01-09,Trap Queen,Fetty Wap,29,False,,2,31,49
2016-01-09,Rockin' Around The Christmas Tree,Brenda Lee,30,False,,14,38,15
2016-01-09,Perfect,One Direction,31,False,,10,32,10
2016-01-09,Break Up In A Small Town,Sam Hunt,32,False,,32,34,12
2016-01-09,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,33,False,,33,46,6
2016-01-09,Hit The Quan,iLoveMemphis,34,False,,15,52,19
2016-01-09,Focus,Ariana Grande,35,False,,7,33,8
2016-01-09,"Me, Myself & I",G-Eazy x Bebe Rexha,36,False,,36,40,8
2016-01-09,My House,Flo Rida,37,False,,37,51,7
2016-01-09,The Christmas Song (Merry Christmas To You),Nat King Cole,38,False,,38,0,7
2016-01-09,Hands To Myself,Selena Gomez,39,False,,39,62,3
2016-01-09,No Role Modelz,J. Cole,40,False,,36,36,19
2016-01-09,See You Again,Wiz Khalifa Featuring Charlie Puth,41,False,,1,42,42
2016-01-09,Hide Away,Daya,42,False,,41,41,14
2016-01-09,Cake By The Ocean,DNCE,43,False,,43,47,10
2016-01-09,Again,Fetty Wap,44,False,,33,45,20
2016-01-09,Where Ya At,Future Featuring Drake,45,False,,28,35,23
2016-01-09,Locked Away,R. City Featuring Adam Levine,46,False,,6,37,23
2016-01-09,Jingle Bell Rock,Bobby Helms,47,False,,35,0,16
2016-01-09,Do It Like Me,DLOW,48,False,,45,68,7
2016-01-09,Where Are U Now,Skrillex & Diplo With Justin Bieber,49,False,,8,39,43
2016-01-09,Burning House,Cam,50,False,,29,29,24
2016-01-09,Exchange,Bryson Tiller,51,False,,48,48,9
2016-01-09,Down In The DM,Yo Gotti Featuring Nicki Minaj,52,False,,52,57,4
2016-01-09,Back To Sleep,Chris Brown,53,False,,53,64,2
2016-01-09,When We Were Young,Adele,54,False,,22,55,5
2016-01-09,Adventure Of A Lifetime,Coldplay,55,False,,39,44,7
2016-01-09,Back Up,DeJ Loaf Featuring Big Sean,56,False,,47,53,12
2016-01-09,One Call Away,Charlie Puth,57,False,,57,60,4
2016-01-09,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,58,False,,22,54,7
2016-01-09,I'll Show You,Justin Bieber,59,False,,19,59,8
2016-01-09,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,60,False,,60,61,5
2016-01-09,Big Rings,Drake & Future,61,False,,52,70,14
2016-01-09,The Fix,Nelly Featuring Jeremih,62,False,,62,65,13
2016-01-09,Best Friend,Young Thug,63,False,,63,78,5
2016-01-09,Stay A Little Longer,Brothers Osborne,64,False,,58,58,12
2016-01-09,Gonna Know We Were Here,Jason Aldean,65,False,,62,66,11
2016-01-09,Stand By You,Rachel Platten,66,False,,61,77,6
2016-01-09,Used To Love You,Gwen Stefani,67,False,,52,67,6
2016-01-09,Irresistible,Fall Out Boy,68,False,,68,79,6
2016-01-09,I Got The Boy,Jana Kramer,69,False,,69,71,11
2016-01-09,I Love This Life,LOCASH,70,False,,70,73,9
2016-01-09,New Americana,Halsey,71,False,,71,80,13
2016-01-09,You Should Be Here,Cole Swindell,72,False,,69,69,2
2016-01-09,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,73,False,,71,81,9
2016-01-09,Gonna,Blake Shelton,74,False,,54,63,15
2016-01-09,Dessert,Dawin,75,False,,75,92,3
2016-01-09,Come Get Her,Rae Sremmurd,76,False,,56,84,15
2016-01-09,Liquor,Chris Brown,77,False,,60,0,16
2016-01-09,Lay It All On Me,Rudimental Featuring Ed Sheeran,78,False,,48,75,12
2016-01-09,Right Hand,Drake,79,False,,58,94,15
2016-01-09,Zero,Chris Brown,80,True,,80,0,1
2016-01-09,Hallelujah,Lindsey Stirling,81,True,,81,0,1
2016-01-09,Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",82,False,,12,89,18
2016-01-09,Good To Be Alive (Hallelujah),Andy Grammer,83,False,,83,86,2
2016-01-09,The Feeling,Justin Bieber Featuring Halsey,84,False,,31,82,6
2016-01-09,Top Of The World,Tim McGraw,85,False,,73,76,11
2016-01-09,RGF Island,Fetty Wap,86,False,,57,0,11
2016-01-09,Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,87,False,,63,83,15
2016-01-09,Backroad Song,Granger Smith,88,False,,88,91,3
2016-01-09,Ginza,J Balvin,89,False,,84,0,12
2016-01-09,Sorry Not Sorry,Bryson Tiller,90,False,,90,95,2
2016-01-09,Little More (Royalty),Chris Brown,91,True,,91,0,1
2016-01-09,Beautiful Drug,Zac Brown Band,92,False,,92,96,5
2016-01-09,Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign,93,False,,84,93,8
2016-01-09,Really Really,Kevin Gates,94,True,,94,0,1
2016-01-09,Purpose,Justin Bieber,95,False,,43,100,6
2016-01-09,Hollow,Tori Kelly,96,False,,96,98,2
2016-01-09,Dibs,Kelsea Ballerini,97,False,,86,87,8
2016-01-09,Let It Go,James Bay,98,True,,98,0,1
2016-01-09,Stick Talk,Future,99,True,,99,0,1
2016-01-09,Get Ugly,Jason Derulo,100,True,,100,0,1
2016-01-16,Hello,Adele,1,False,,1,1,10
2016-01-16,Sorry,Justin Bieber,2,False,,2,2,10
2016-01-16,Love Yourself,Justin Bieber,3,False,,3,3,7
2016-01-16,Hotline Bling,Drake,4,False,,2,4,22
2016-01-16,What Do You Mean?,Justin Bieber,5,False,,1,5,18
2016-01-16,Stitches,Shawn Mendes,6,False,,4,8,32
2016-01-16,Same Old Love,Selena Gomez,7,False,,6,6,16
2016-01-16,Here,Alessia Cara,8,False,,7,7,22
2016-01-16,Stressed Out,twenty one pilots,9,False,,9,13,15
2016-01-16,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,10,False,,8,10,26
2016-01-16,The Hills,The Weeknd,11,False,,1,9,32
2016-01-16,679,Fetty Wap Featuring Remy Boyz,12,False,,4,14,27
2016-01-16,Jumpman,Drake & Future,13,False,,12,12,15
2016-01-16,Ex's & Oh's,Elle King,14,False,,10,23,26
2016-01-16,White Iverson,Post Malone,15,False,,15,24,17
2016-01-16,On My Mind,Ellie Goulding,16,False,,13,17,15
2016-01-16,Antidote,Travis Scott,17,False,,16,16,17
2016-01-16,Wildest Dreams,Taylor Swift,18,False,,5,22,19
2016-01-16,Watch Me,Silento,19,False,,3,19,45
2016-01-16,In The Night,The Weeknd,20,False,,12,15,8
2016-01-16,Don't,Bryson Tiller,21,False,,18,18,14
2016-01-16,Roses,The Chainsmokers Featuring Rozes,22,False,,20,20,11
2016-01-16,Confident,Demi Lovato,23,False,,21,27,13
2016-01-16,Can't Feel My Face,The Weeknd,24,False,,1,21,30
2016-01-16,Die A Happy Man,Thomas Rhett,25,False,,21,25,15
2016-01-16,Perfect,One Direction,26,False,,10,31,11
2016-01-16,Trap Queen,Fetty Wap,27,False,,2,29,50
2016-01-16,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,28,False,,28,33,7
2016-01-16,Break Up In A Small Town,Sam Hunt,29,False,,29,32,13
2016-01-16,See You Again,Wiz Khalifa Featuring Charlie Puth,30,False,,1,41,43
2016-01-16,Hide Away,Daya,31,False,,31,42,15
2016-01-16,Say It,Tory Lanez,32,False,,26,26,11
2016-01-16,Lean On,Major Lazer & DJ Snake Featuring MO,33,False,,4,28,39
2016-01-16,My House,Flo Rida,34,False,,34,37,8
2016-01-16,"Me, Myself & I",G-Eazy x Bebe Rexha,35,False,,35,36,9
2016-01-16,One Call Away,Charlie Puth,36,False,,36,57,5
2016-01-16,Hit The Quan,iLoveMemphis,37,False,,15,34,20
2016-01-16,Again,Fetty Wap,38,False,,33,44,21
2016-01-16,Focus,Ariana Grande,39,False,,7,35,9
2016-01-16,Locked Away,R. City Featuring Adam Levine,40,False,,6,46,24
2016-01-16,Cake By The Ocean,DNCE,41,False,,41,43,11
2016-01-16,Hands To Myself,Selena Gomez,42,False,,39,39,4
2016-01-16,No Role Modelz,J. Cole,43,False,,36,40,20
2016-01-16,Burning House,Cam,44,False,,29,50,25
2016-01-16,Where Ya At,Future Featuring Drake,45,False,,28,45,24
2016-01-16,Exchange,Bryson Tiller,46,False,,46,51,10
2016-01-16,When We Were Young,Adele,47,False,,22,54,6
2016-01-16,Down In The DM,Yo Gotti Featuring Nicki Minaj,48,False,,48,52,5
2016-01-16,Where Are U Now,Skrillex & Diplo With Justin Bieber,49,False,,8,49,44
2016-01-16,Stand By You,Rachel Platten,50,False,,50,66,7
2016-01-16,Do It Like Me,DLOW,51,False,,45,48,8
2016-01-16,Back Up,DeJ Loaf Featuring Big Sean,52,False,,47,56,13
2016-01-16,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,53,False,,53,60,6
2016-01-16,Adventure Of A Lifetime,Coldplay,54,False,,39,55,8
2016-01-16,Irresistible,Fall Out Boy,55,False,,55,68,7
2016-01-16,Gonna Know We Were Here,Jason Aldean,56,False,,56,65,12
2016-01-16,Big Rings,Drake & Future,57,False,,52,61,15
2016-01-16,I'll Show You,Justin Bieber,58,False,,19,59,9
2016-01-16,Back To Sleep,Chris Brown,59,False,,53,53,3
2016-01-16,New Americana,Halsey,60,False,,60,71,14
2016-01-16,Stay A Little Longer,Brothers Osborne,61,False,,58,64,13
2016-01-16,Good To Be Alive (Hallelujah),Andy Grammer,62,False,,62,83,3
2016-01-16,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,63,False,,22,58,8
2016-01-16,I Got The Boy,Jana Kramer,64,False,,64,69,12
2016-01-16,I Love This Life,LOCASH,65,False,,65,70,10
2016-01-16,Right Hand,Drake,66,False,,58,79,16
2016-01-16,Best Friend,Young Thug,67,False,,63,63,6
2016-01-16,Used To Love You,Gwen Stefani,68,False,,52,67,7
2016-01-16,The Fix,Nelly Featuring Jeremih,69,False,,62,62,14
2016-01-16,Get Ugly,Jason Derulo,70,False,,70,100,2
2016-01-16,Come Get Her,Rae Sremmurd,71,False,,56,76,16
2016-01-16,Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",72,False,,12,82,19
2016-01-16,Dessert,Dawin,73,False,,73,75,4
2016-01-16,RGF Island,Fetty Wap,74,False,,57,86,12
2016-01-16,Gonna,Blake Shelton,75,False,,54,74,16
2016-01-16,Dibs,Kelsea Ballerini,76,False,,76,97,9
2016-01-16,Sorry Not Sorry,Bryson Tiller,77,False,,77,90,3
2016-01-16,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,78,False,,71,73,10
2016-01-16,Really Really,Kevin Gates,79,False,,79,94,2
2016-01-16,Hollow,Tori Kelly,80,False,,80,96,3
2016-01-16,Beautiful Drug,Zac Brown Band,81,False,,81,92,6
2016-01-16,Backroad Song,Granger Smith,82,False,,82,88,4
2016-01-16,Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,83,False,,63,87,16
2016-01-16,Top Of The World,Tim McGraw,84,False,,73,85,12
2016-01-16,Watch Out,2 Chainz,85,True,,85,0,1
2016-01-16,Purpose,Justin Bieber,86,False,,43,95,7
2016-01-16,Smoke Break,Carrie Underwood,87,False,,43,0,18
2016-01-16,Lay It All On Me,Rudimental Featuring Ed Sheeran,88,False,,48,78,13
2016-01-16,Liquor,Chris Brown,89,False,,60,77,17
2016-01-16,Let It Go,James Bay,90,False,,90,98,2
2016-01-16,Stick Talk,Future,91,False,,91,99,2
2016-01-16,Mr. Misunderstood,Eric Church,92,True,,92,0,1
2016-01-16,The Feeling,Justin Bieber Featuring Halsey,93,False,,31,84,7
2016-01-16,Break On Me.,Keith Urban,94,True,,94,0,1
2016-01-16,Zero,Chris Brown,95,False,,80,80,2
2016-01-16,Jugg,Fetty Wap Featuring Monty,96,False,,86,0,6
2016-01-16,You Should Be Here,Cole Swindell,97,False,,69,72,3
2016-01-16,We Went,Randy Houser,98,False,,98,0,2
2016-01-16,Confession,Florida Georgia Line,99,True,,99,0,1
2016-01-16,Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign,100,False,,84,93,9
2016-01-23,Sorry,Justin Bieber,1,False,,1,2,11
2016-01-23,Hello,Adele,2,False,,1,1,11
2016-01-23,Love Yourself,Justin Bieber,3,False,,3,3,8
2016-01-23,Hotline Bling,Drake,4,False,,2,4,23
2016-01-23,Stressed Out,twenty one pilots,5,False,,5,9,16
2016-01-23,Same Old Love,Selena Gomez,6,False,,6,7,17
2016-01-23,Stitches,Shawn Mendes,7,False,,4,6,33
2016-01-23,What Do You Mean?,Justin Bieber,8,False,,1,5,19
2016-01-23,Here,Alessia Cara,9,False,,7,8,23
2016-01-23,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,10,False,,8,10,27
2016-01-23,The Hills,The Weeknd,11,False,,1,11,33
2016-01-23,Jumpman,Drake & Future,12,False,,12,13,16
2016-01-23,Roses,The Chainsmokers Featuring Rozes,13,False,,13,22,12
2016-01-23,White Iverson,Post Malone,14,False,,14,15,18
2016-01-23,On My Mind,Ellie Goulding,15,False,,13,16,16
2016-01-23,In The Night,The Weeknd,16,False,,12,20,9
2016-01-23,Don't,Bryson Tiller,17,False,,17,21,15
2016-01-23,679,Fetty Wap Featuring Remy Boyz,18,False,,4,12,28
2016-01-23,Antidote,Travis Scott,19,False,,16,17,18
2016-01-23,Ex's & Oh's,Elle King,20,False,,10,14,27
2016-01-23,Wildest Dreams,Taylor Swift,21,False,,5,18,20
2016-01-23,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,22,False,,22,28,8
2016-01-23,Die A Happy Man,Thomas Rhett,23,False,,21,25,16
2016-01-23,Can't Feel My Face,The Weeknd,24,False,,1,24,31
2016-01-23,Confident,Demi Lovato,25,False,,21,23,14
2016-01-23,Cake By The Ocean,DNCE,26,False,,26,41,12
2016-01-23,Watch Me,Silento,27,False,,3,19,46
2016-01-23,Perfect,One Direction,28,False,,10,26,12
2016-01-23,"Me, Myself & I",G-Eazy x Bebe Rexha,29,False,,29,35,10
2016-01-23,Say It,Tory Lanez,30,False,,26,32,12
2016-01-23,Lean On,Major Lazer & DJ Snake Featuring MO,31,False,,4,33,40
2016-01-23,My House,Flo Rida,32,False,,32,34,9
2016-01-23,Hide Away,Daya,33,False,,31,31,16
2016-01-23,Break Up In A Small Town,Sam Hunt,34,False,,29,29,14
2016-01-23,Trap Queen,Fetty Wap,35,False,,2,27,51
2016-01-23,See You Again,Wiz Khalifa Featuring Charlie Puth,36,False,,1,30,44
2016-01-23,One Call Away,Charlie Puth,37,False,,36,36,6
2016-01-23,Stand By You,Rachel Platten,38,False,,38,50,8
2016-01-23,Down In The DM,Yo Gotti Featuring Nicki Minaj,39,False,,39,48,6
2016-01-23,No Role Modelz,J. Cole,40,False,,36,43,21
2016-01-23,When We Were Young,Adele,41,False,,22,47,7
2016-01-23,Hands To Myself,Selena Gomez,42,False,,39,42,5
2016-01-23,Again,Fetty Wap,43,False,,33,38,22
2016-01-23,Exchange,Bryson Tiller,44,False,,44,46,11
2016-01-23,Locked Away,R. City Featuring Adam Levine,45,False,,6,40,25
2016-01-23,Out Of The Woods,Taylor Swift,46,False,,18,0,3
2016-01-23,Where Ya At,Future Featuring Drake,47,False,,28,45,25
2016-01-23,Irresistible,Fall Out Boy,48,False,,48,55,8
2016-01-23,Where Are U Now,Skrillex & Diplo With Justin Bieber,49,False,,8,49,45
2016-01-23,Focus,Ariana Grande,50,False,,7,39,10
2016-01-23,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,51,False,,51,53,7
2016-01-23,Adventure Of A Lifetime,Coldplay,52,False,,39,54,9
2016-01-23,Back To Sleep,Chris Brown,53,False,,53,59,4
2016-01-23,Gonna Know We Were Here,Jason Aldean,54,False,,54,56,13
2016-01-23,Stay A Little Longer,Brothers Osborne,55,False,,55,61,14
2016-01-23,Back Up,DeJ Loaf Featuring Big Sean,56,False,,47,52,14
2016-01-23,I Love This Life,LOCASH,57,False,,57,65,11
2016-01-23,I Got The Boy,Jana Kramer,58,False,,58,64,13
2016-01-23,Do It Like Me,DLOW,59,False,,45,51,9
2016-01-23,Best Friend,Young Thug,60,False,,60,67,7
2016-01-23,Used To Love You,Gwen Stefani,61,False,,52,68,8
2016-01-23,Good To Be Alive (Hallelujah),Andy Grammer,62,False,,62,62,4
2016-01-23,Big Rings,Drake & Future,63,False,,52,57,16
2016-01-23,New Americana,Halsey,64,False,,60,60,15
2016-01-23,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,65,False,,22,63,9
2016-01-23,Get Ugly,Jason Derulo,66,False,,66,70,3
2016-01-23,I'll Show You,Justin Bieber,67,False,,19,58,10
2016-01-23,The Fix,Nelly Featuring Jeremih,68,False,,62,69,15
2016-01-23,Backroad Song,Granger Smith,69,False,,69,82,5
2016-01-23,Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",70,False,,12,72,20
2016-01-23,Beautiful Drug,Zac Brown Band,71,False,,71,81,7
2016-01-23,Gonna,Blake Shelton,72,False,,54,75,17
2016-01-23,Dessert,Dawin,73,False,,73,73,5
2016-01-23,Break On Me.,Keith Urban,74,False,,74,94,2
2016-01-23,Dibs,Kelsea Ballerini,75,False,,75,76,10
2016-01-23,Heartbeat,Carrie Underwood,76,True,,76,0,1
2016-01-23,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,77,False,,71,78,11
2016-01-23,Right Hand,Drake,78,False,,58,66,17
2016-01-23,Top Of The World,Tim McGraw,79,False,,73,84,13
2016-01-23,Sorry Not Sorry,Bryson Tiller,80,False,,77,77,4
2016-01-23,Oui,Jeremih,81,True,,81,0,1
2016-01-23,Lay It All On Me,Rudimental Featuring Ed Sheeran,82,False,,48,88,14
2016-01-23,Really Really,Kevin Gates,83,False,,79,79,3
2016-01-23,Mr. Misunderstood,Eric Church,84,False,,84,92,2
2016-01-23,Come Get Her,Rae Sremmurd,85,False,,56,71,17
2016-01-23,Watch Out,2 Chainz,86,False,,85,85,2
2016-01-23,Sugar,Robin Schulz Featuring Francesco Yates,87,True,,87,0,1
2016-01-23,Hollow,Tori Kelly,88,False,,80,80,4
2016-01-23,Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign,89,False,,84,100,10
2016-01-23,Let It Go,James Bay,90,False,,90,90,3
2016-01-23,Confession,Florida Georgia Line,91,False,,91,99,2
2016-01-23,We Went,Randy Houser,92,False,,92,98,3
2016-01-23,2 Phones,Kevin Gates,93,True,,93,0,1
2016-01-23,RGF Island,Fetty Wap,94,False,,57,74,13
2016-01-23,Smoke Break,Carrie Underwood,95,False,,43,87,19
2016-01-23,Ginza,J Balvin,96,False,,84,0,13
2016-01-23,Nobody To Blame,Chris Stapleton,97,True,,97,0,1
